Name	MvalueInSignal	DvalueInSignal	ProbDiffExprn
ZRANB2-AS1	Inf	Inf	1
ZRANB2	Inf	Inf	1
BC054887	Inf	Inf	1
NEGR1	Inf	Inf	1
BC041341	Inf	Inf	1
LRRIQ3	Inf	Inf	1
FPGT	Inf	Inf	1
FPGT-TNNI3K	Inf	Inf	1
TNNI3K	Inf	Inf	1
C1orf173	Inf	Inf	1
CR627203	Inf	Inf	1
CRYZ	Inf	Inf	1
TYW3	Inf	Inf	1
LHX8	Inf	Inf	1
AK055631	Inf	Inf	1
SLC44A5	Inf	Inf	1
CR936677	Inf	Inf	1
ACADM	Inf	Inf	1
RABGGTB	Inf	Inf	1
SNORD45C	Inf	Inf	1
MSH4	Inf	Inf	1
ASB17	Inf	Inf	1
ST6GALNAC3	Inf	Inf	1
ST6GALNAC5	Inf	Inf	1
AF131837	Inf	Inf	1
PIGK	Inf	Inf	1
AK5	Inf	Inf	1
ZZZ3	Inf	Inf	1
USP33	Inf	Inf	1
FAM73A	Inf	Inf	1
NEXN	Inf	Inf	1
FUBP1	Inf	Inf	1
DNAJB4	Inf	Inf	1
GIPC2	Inf	Inf	1
MGC27382	Inf	Inf	1
PTGFR	Inf	Inf	1
IFI44	Inf	Inf	1
ELTD1	Inf	Inf	1
LPHN2	Inf	Inf	1
U80773	Inf	Inf	1
BC043544	Inf	Inf	1
BC036594	Inf	Inf	1
AK097722	Inf	Inf	1
TTLL7	Inf	Inf	1
BC037304	Inf	Inf	1
PRKACB	Inf	Inf	1
SAMD13	Inf	Inf	1
DNASE2B	Inf	Inf	1
RPF1	Inf	Inf	1
GNG5	Inf	Inf	1
SPATA1	Inf	Inf	1
CTBS	Inf	Inf	1
C1orf180	Inf	Inf	1
SSX2IP	Inf	Inf	1
LPAR3	Inf	Inf	1
MCOLN2	Inf	Inf	1
MCOLN3	Inf	Inf	1
WDR63	Inf	Inf	1
SYDE2	Inf	Inf	1
C1orf52	Inf	Inf	1
LOC646626	Inf	Inf	1
DDAH1	Inf	Inf	1
CYR61	Inf	Inf	1
ZNHIT6	Inf	Inf	1
COL24A1	Inf	Inf	1
ODF2L	Inf	Inf	1
CLCA2	Inf	Inf	1
CLCA1	Inf	Inf	1
SH3GLB1	Inf	Inf	1
HS2ST1	Inf	Inf	1
LOC339524	Inf	Inf	1
LMO4	Inf	Inf	1
LOC100505768	Inf	Inf	1
PKN2	Inf	Inf	1
GTF2B	Inf	Inf	1
CCBL2	Inf	Inf	1
RBMXL1	Inf	Inf	1
GBP3	Inf	Inf	1
GBP1	Inf	Inf	1
GBP2	Inf	Inf	1
GBP7	Inf	Inf	1
GBP4	Inf	Inf	1
GBP5	Inf	Inf	1
GBP6	Inf	Inf	1
LRRC8B	Inf	Inf	1
FLJ27354	Inf	Inf	1
LRRC8C	Inf	Inf	1
LRRC8D	Inf	Inf	1
GEMIN8P4	Inf	Inf	1
ZNF326	Inf	Inf	1
BARHL2	Inf	Inf	1
BC036441	Inf	Inf	1
AK022898	Inf	Inf	1
ZNF644	Inf	Inf	1
HFM1	Inf	Inf	1
CDC7	Inf	Inf	1
TGFBR3	Inf	Inf	1
BRDT	Inf	Inf	1
EPHX4	Inf	Inf	1
BTBD8	Inf	Inf	1
KIAA1107	Inf	Inf	1
C1orf146	Inf	Inf	1
GLMN	Inf	Inf	1
RPAP2	Inf	Inf	1
GFI1	Inf	Inf	1
EVI5	Inf	Inf	1
RPL5	Inf	Inf	1
FAM69A	Inf	Inf	1
SNORD21	Inf	Inf	1
MTF2	Inf	Inf	1
TMED5	Inf	Inf	1
CCDC18	Inf	Inf	1
LOC100131564	Inf	Inf	1
DR1	Inf	Inf	1
FNBP1L	Inf	Inf	1
BCAR3	Inf	Inf	1
MIG7	Inf	Inf	1
AX746627	Inf	Inf	1
DNTTIP2	Inf	Inf	1
GCLM	Inf	Inf	1
ABCA4	Inf	Inf	1
ARHGAP29	Inf	Inf	1
ABCD3	Inf	Inf	1
F3	Inf	Inf	1
BC030750	Inf	Inf	1
SLC44A3	Inf	Inf	1
CNN3	Inf	Inf	1
ALG14	Inf	Inf	1
TMEM56	Inf	Inf	1
TMEM56-RWDD3	Inf	Inf	1
AK090700	Inf	Inf	1
RWDD3	Inf	Inf	1
BC067883	Inf	Inf	1
PTBP2	Inf	Inf	1
DPYD	Inf	Inf	1
AK094607	Inf	Inf	1
SNX7	Inf	Inf	1
LPPR5	Inf	Inf	1
LOC100129620	Inf	Inf	1
LPPR4	Inf	Inf	1
PALMD	Inf	Inf	1
FRRS1	Inf	Inf	1
AGL	Inf	Inf	1
BC112312	Inf	Inf	1
SLC35A3	Inf	Inf	1
HIAT1	Inf	Inf	1
SASS6	Inf	Inf	1
CCDC76	Inf	Inf	1
LRRC39	Inf	Inf	1
DBT	Inf	Inf	1
RTCD1	Inf	Inf	1
CDC14A	Inf	Inf	1
GPR88	Inf	Inf	1
VCAM1	Inf	Inf	1
EXTL2	Inf	Inf	1
SLC30A7	Inf	Inf	1
DPH5	Inf	Inf	1
BX538249	Inf	Inf	1
BC045807	Inf	Inf	1
S1PR1	Inf	Inf	1
OLFM3	Inf	Inf	1
COL11A1	Inf	Inf	1
AMY2B	Inf	Inf	1
AMY2A	Inf	Inf	1
AMY1A	Inf	Inf	1
AMY1B	Inf	Inf	1
AMY1C	Inf	Inf	1
BC043293	Inf	Inf	1
NTNG1	Inf	Inf	1
VAV3	Inf	Inf	1
SLC25A24	Inf	Inf	1
NBPF4	Inf	Inf	1
BC051808	Inf	Inf	1
HENMT1	Inf	Inf	1
PRPF38B	Inf	Inf	1
FNDC7	Inf	Inf	1
STXBP3	Inf	Inf	1
AKNAD1	Inf	Inf	1
SRG7	Inf	Inf	1
CLCC1	Inf	Inf	1
WDR47	Inf	Inf	1
TAF13	Inf	Inf	1
TMEM167B	Inf	Inf	1
SCARNA2	Inf	Inf	1
C1orf194	Inf	Inf	1
KIAA1324	Inf	Inf	1
SARS	Inf	Inf	1
CELSR2	Inf	Inf	1
PSRC1	Inf	Inf	1
MYBPHL	Inf	Inf	1
SORT1	Inf	Inf	1
PSMA5	Inf	Inf	1
SYPL2	Inf	Inf	1
ATXN7L2	Inf	Inf	1
CYB561D1	Inf	Inf	1
AMIGO1	Inf	Inf	1
GPR61	Inf	Inf	1
GNAI3	Inf	Inf	1
GNAT2	Inf	Inf	1
AMPD2	Inf	Inf	1
GSTM4	Inf	Inf	1
GSTM2	Inf	Inf	1
GSTM1	Inf	Inf	1
GSTM5	Inf	Inf	1
GSTM3	Inf	Inf	1
EPS8L3	Inf	Inf	1
CSF1	Inf	Inf	1
AHCYL1	Inf	Inf	1
FAM40A	Inf	Inf	1
ALX3	Inf	Inf	1
UBL4B	Inf	Inf	1
SLC6A17	Inf	Inf	1
KCNC4	Inf	Inf	1
LOC440600	Inf	Inf	1
RBM15	Inf	Inf	1
BC069739	Inf	Inf	1
SLC16A4	Inf	Inf	1
HBXIP	Inf	Inf	1
PROK1	Inf	Inf	1
KCNA10	Inf	Inf	1
KCNA3	Inf	Inf	1
CD53	Inf	Inf	1
LRIF1	Inf	Inf	1
DRAM2	Inf	Inf	1
CEPT1	Inf	Inf	1
DENND2D	Inf	Inf	1
CHI3L2	Inf	Inf	1
CHIA	Inf	Inf	1
C1orf88	Inf	Inf	1
OVGP1	Inf	Inf	1
WDR77	Inf	Inf	1
ATP5F1	Inf	Inf	1
C1orf162	Inf	Inf	1
ADORA3	Inf	Inf	1
RAP1A	Inf	Inf	1
LOC100129269	Inf	Inf	1
AK023457	Inf	Inf	1
FAM212B	Inf	Inf	1
LOC100506343	Inf	Inf	1
BC041890	Inf	Inf	1
DDX20	Inf	Inf	1
KCND3	Inf	Inf	1
BC034233	Inf	Inf	1
CTTNBP2NL	Inf	Inf	1
AX747733	Inf	Inf	1
DKFZp547A023	Inf	Inf	1
WNT2B	Inf	Inf	1
ST7L	Inf	Inf	1
CAPZA1	Inf	Inf	1
MOV10	Inf	Inf	1
RHOC	Inf	Inf	1
PPM1J	Inf	Inf	1
FAM19A3	Inf	Inf	1
AX748125	Inf	Inf	1
SLC16A1	Inf	Inf	1
AKR7A2P1	Inf	Inf	1
BC023568	Inf	Inf	1
BC047723	Inf	Inf	1
BX648855	Inf	Inf	1
BC037540	Inf	Inf	1
LRIG2	Inf	Inf	1
LOC643441	Inf	Inf	1
MAGI3	Inf	Inf	1
PHTF1	Inf	Inf	1
RSBN1	Inf	Inf	1
PTPN22	Inf	Inf	1
LOC100287722	Inf	Inf	1
BCL2L15	Inf	Inf	1
AP4B1	Inf	Inf	1
DCLRE1B	Inf	Inf	1
BC048113	Inf	Inf	1
BC036361	Inf	Inf	1
HIPK1	Inf	Inf	1
OLFML3	Inf	Inf	1
SYT6	Inf	Inf	1
TRIM33	Inf	Inf	1
DENND2C	Inf	Inf	1
BCAS2	Inf	Inf	1
AMPD1	Inf	Inf	1
CSDE1	Inf	Inf	1
SIKE1	Inf	Inf	1
SYCP1	Inf	Inf	1
TSHB	Inf	Inf	1
TSPAN2	Inf	Inf	1
NGF	Inf	Inf	1
VANGL1	Inf	Inf	1
CASQ2	Inf	Inf	1
NHLH2	Inf	Inf	1
BC043254	Inf	Inf	1
SLC22A15	Inf	Inf	1
MAB21L3	Inf	Inf	1
ATP1A1	Inf	Inf	1
ATP1A1OS	Inf	Inf	1
CD58	Inf	Inf	1
IGSF3	Inf	Inf	1
CD2	Inf	Inf	1
PTGFRN	Inf	Inf	1
TTF2	Inf	Inf	1
TRIM45	Inf	Inf	1
VTCN1	Inf	Inf	1
MAN1A2	Inf	Inf	1
FAM46C	Inf	Inf	1
GDAP2	Inf	Inf	1
WDR3	Inf	Inf	1
SPAG17	Inf	Inf	1
TBX15	Inf	Inf	1
WARS2	Inf	Inf	1
BC063600	Inf	Inf	1
AK125759	Inf	Inf	1
HAO2	Inf	Inf	1
HSD3B2	Inf	Inf	1
HSD3B1	Inf	Inf	1
ZNF697	Inf	Inf	1
PHGDH	Inf	Inf	1
HMGCS2	Inf	Inf	1
REG4	Inf	Inf	1
ADAM30	Inf	Inf	1
NOTCH2	Inf	Inf	1
FAM72B	Inf	Inf	1
HIST2H2BA	Inf	Inf	1
FCGR1B	Inf	Inf	1
SRGAP2	Inf	Inf	1
EMBP1	Inf	Inf	1
CR936796	Inf	Inf	1
FLJ00310	Inf	Inf	1
DQ579288	Inf	Inf	1
DQ586768	Inf	Inf	1
BC053679	Inf	Inf	1
BC071797	Inf	Inf	1
BC029473	Inf	Inf	1
DQ590126	Inf	Inf	1
AK056396	Inf	Inf	1
DQ590589	Inf	Inf	1
DQ587539	Inf	Inf	1
BC070106	Inf	Inf	1
LOC100286793	Inf	Inf	1
LOC100130000	Inf	Inf	1
PPIAL4G	Inf	Inf	1
AF379632	Inf	Inf	1
NBPF9	Inf	Inf	1
AF161426	Inf	Inf	1
AX746564	Inf	Inf	1
LOC728855	Inf	Inf	1
LOC728875	Inf	Inf	1
PPIAL4A	Inf	Inf	1
AK094156	Inf	Inf	1
BC073801	Inf	Inf	1
PFN1P2	Inf	Inf	1
PDE4DIP	Inf	Inf	1
AX747132	Inf	Inf	1
BC065231	Inf	Inf	1
BX647792	Inf	Inf	1
SEC22B	Inf	Inf	1
NOTCH2NL	Inf	Inf	1
NBPF10	Inf	Inf	1
HFE2	Inf	Inf	1
TXNIP	Inf	Inf	1
POLR3GL	Inf	Inf	1
ANKRD34A	Inf	Inf	1
LIX1L	Inf	Inf	1
RBM8A	Inf	Inf	1
GnRHRII	Inf	Inf	1
PEX11B	Inf	Inf	1
ITGA10	Inf	Inf	1
ANKRD35	Inf	Inf	1
PIAS3	Inf	Inf	1
NUDT17	Inf	Inf	1
AX747161	Inf	Inf	1
POLR3C	Inf	Inf	1
RNF115	Inf	Inf	1
CD160	Inf	Inf	1
PDZK1	Inf	Inf	1
GPR89A	Inf	Inf	1
GPR89C	Inf	Inf	1
PDZK1P1	Inf	Inf	1
NBPF24	Inf	Inf	1
NBPF11	Inf	Inf	1
LOC728989	Inf	Inf	1
PRKAB2	Inf	Inf	1
PDIA3P	Inf	Inf	1
FMO5	Inf	Inf	1
CHD1L	Inf	Inf	1
BCL9	Inf	Inf	1
ACP6	Inf	Inf	1
GJA5	Inf	Inf	1
GJA8	Inf	Inf	1
GPR89B	Inf	Inf	1
AK091688	Inf	Inf	1
AK023809	Inf	Inf	1
AK023548	Inf	Inf	1
BC041003	Inf	Inf	1
FLJ39739	Inf	Inf	1
NBPF14	Inf	Inf	1
NBPF20	Inf	Inf	1
AG10	Inf	Inf	1
AF380582	Inf	Inf	1
NBPF15	Inf	Inf	1
BC023516	Inf	Inf	1
PPIAL4B	Inf	Inf	1
AB007962	Inf	Inf	1
FCGR1A	Inf	Inf	1
AX747534	Inf	Inf	1
HIST2H2BF	Inf	Inf	1
HIST2H4A	Inf	Inf	1
BC019846	Inf	Inf	1
HIST2H3C	Inf	Inf	1
HIST2H2AA3	Inf	Inf	1
HIST2H2BE	Inf	Inf	1
HIST2H2AC	Inf	Inf	1
HIST2H2AB	Inf	Inf	1
BOLA1	Inf	Inf	1
SV2A	Inf	Inf	1
SF3B4	Inf	Inf	1
MTMR11	Inf	Inf	1
OTUD7B	Inf	Inf	1
VPS45	Inf	Inf	1
PLEKHO1	Inf	Inf	1
ANP32E	Inf	Inf	1
CA14	Inf	Inf	1
APH1A	Inf	Inf	1
C1orf54	Inf	Inf	1
C1orf51	Inf	Inf	1
MRPS21	Inf	Inf	1
PRPF3	Inf	Inf	1
RPRD2	Inf	Inf	1
TARS2	Inf	Inf	1
ECM1	Inf	Inf	1
ADAMTSL4	Inf	Inf	1
MCL1	Inf	Inf	1
ENSA	Inf	Inf	1
GOLPH3L	Inf	Inf	1
HORMAD1	Inf	Inf	1
CTSS	Inf	Inf	1
CTSK	Inf	Inf	1
ARNT	Inf	Inf	1
SETDB1	Inf	Inf	1
CERS2	Inf	Inf	1
ANXA9	Inf	Inf	1
FAM63A	Inf	Inf	1
PRUNE	Inf	Inf	1
BNIPL	Inf	Inf	1
C1orf56	Inf	Inf	1
CDC42SE1	Inf	Inf	1
MLLT11	Inf	Inf	1
GABPB2	Inf	Inf	1
SEMA6C	Inf	Inf	1
TNFAIP8L2	Inf	Inf	1
LYSMD1	Inf	Inf	1
SCNM1	Inf	Inf	1
TMOD4	Inf	Inf	1
VPS72	Inf	Inf	1
PIP5K1A	Inf	Inf	1
PSMD4	Inf	Inf	1
BC021024	Inf	Inf	1
ZNF687	Inf	Inf	1
PI4KB	Inf	Inf	1
RFX5	Inf	Inf	1
SELENBP1	Inf	Inf	1
PSMB4	Inf	Inf	1
POGZ	Inf	Inf	1
TUFT1	Inf	Inf	1
SNX27	Inf	Inf	1
BC127854	Inf	Inf	1
CELF3	Inf	Inf	1
RIIAD1	Inf	Inf	1
MRPL9	Inf	Inf	1
TDRKH	Inf	Inf	1
BC038201	Inf	Inf	1
LINGO4	Inf	Inf	1
RORC	Inf	Inf	1
THEM4	Inf	Inf	1
S100A10	Inf	Inf	1
AC2	Inf	Inf	1
S100A11	Inf	Inf	1
TCHHL1	Inf	Inf	1
TCHH	Inf	Inf	1
RPTN	Inf	Inf	1
HRNR	Inf	Inf	1
FLG	Inf	Inf	1
AK056431	Inf	Inf	1
FLG2	Inf	Inf	1
CRNN	Inf	Inf	1
LCE5A	Inf	Inf	1
CRCT1	Inf	Inf	1
LCE3E	Inf	Inf	1
LCE3D	Inf	Inf	1
LCE3C	Inf	Inf	1
LCE2D	Inf	Inf	1
LCE2C	Inf	Inf	1
LCE2B	Inf	Inf	1
LCE2A	Inf	Inf	1
LCE4A	Inf	Inf	1
KPRP	Inf	Inf	1
LCE1E	Inf	Inf	1
LCE1C	Inf	Inf	1
LCE1B	Inf	Inf	1
LCE6A	Inf	Inf	1
SMCP	Inf	Inf	1
IVL	Inf	Inf	1
SPRR4	Inf	Inf	1
SPRR1A	Inf	Inf	1
SPRR3	Inf	Inf	1
SPRR1B	Inf	Inf	1
SPRR2D	Inf	Inf	1
SPRR2A	Inf	Inf	1
SPRR2B	Inf	Inf	1
SPRR2E	Inf	Inf	1
SPRR2F	Inf	Inf	1
SPRR2C	Inf	Inf	1
LELP1	Inf	Inf	1
LOR	Inf	Inf	1
PGLYRP3	Inf	Inf	1
PGLYRP4	Inf	Inf	1
S100A9	Inf	Inf	1
S100A12	Inf	Inf	1
S100A8	Inf	Inf	1
S100A7A	Inf	Inf	1
S100A7	Inf	Inf	1
S100A6	Inf	Inf	1
S100A5	Inf	Inf	1
S100A4	Inf	Inf	1
S100A3	Inf	Inf	1
S100A2	Inf	Inf	1
S100A16	Inf	Inf	1
S100A14	Inf	Inf	1
S100A13	Inf	Inf	1
S100A1	Inf	Inf	1
CHTOP	Inf	Inf	1
DKFZp564E1082	Inf	Inf	1
SNAPIN	Inf	Inf	1
ILF2	Inf	Inf	1
NPR1	Inf	Inf	1
INTS3	Inf	Inf	1
SLC27A3	Inf	Inf	1
GATAD2B	Inf	Inf	1
DENND4B	Inf	Inf	1
CRTC2	Inf	Inf	1
SLC39A1	Inf	Inf	1
CREB3L4	Inf	Inf	1
JTB	Inf	Inf	1
RAB13	Inf	Inf	1
RPS27	Inf	Inf	1
NUP210L	Inf	Inf	1
TPM3	Inf	Inf	1
C1orf189	Inf	Inf	1
C1orf43	Inf	Inf	1
UBAP2L	Inf	Inf	1
HAX1	Inf	Inf	1
AQP10	Inf	Inf	1
ATP8B2	Inf	Inf	1
IL6R	Inf	Inf	1
SHE	Inf	Inf	1
TDRD10	Inf	Inf	1
UBE2Q1	Inf	Inf	1
CHRNB2	Inf	Inf	1
ADAR	Inf	Inf	1
KCNN3	Inf	Inf	1
PMVK	Inf	Inf	1
PBXIP1	Inf	Inf	1
PYGO2	Inf	Inf	1
SHC1	Inf	Inf	1
CKS1B	Inf	Inf	1
FLAD1	Inf	Inf	1
LENEP	Inf	Inf	1
ZBTB7B	Inf	Inf	1
DCST2	Inf	Inf	1
DCST1	Inf	Inf	1
ADAM15	Inf	Inf	1
EFNA4	Inf	Inf	1
EFNA3	Inf	Inf	1
EFNA1	Inf	Inf	1
SLC50A1	Inf	Inf	1
DPM3	Inf	Inf	1
KRTCAP2	Inf	Inf	1
TRIM46	Inf	Inf	1
MUC1	Inf	Inf	1
THBS3	Inf	Inf	1
MTX1	Inf	Inf	1
GBAP1	Inf	Inf	1
GBA	Inf	Inf	1
FAM189B	Inf	Inf	1
SCAMP3	Inf	Inf	1
CLK2	Inf	Inf	1
HCN3	Inf	Inf	1
PKLR	Inf	Inf	1
FDPS	Inf	Inf	1
C1orf104	Inf	Inf	1
RUSC1-AS1	Inf	Inf	1
RUSC1	Inf	Inf	1
ASH1L	Inf	Inf	1
BC017347	Inf	Inf	1
MSTO1	Inf	Inf	1
BC041646	Inf	Inf	1
YY1AP1	Inf	Inf	1
DAP3	Inf	Inf	1
GON4L	Inf	Inf	1
SYT11	Inf	Inf	1
RIT1	Inf	Inf	1
KIAA0907	Inf	Inf	1
SNORA42	Inf	Inf	1
SCARNA4	Inf	Inf	1
ARHGEF2	Inf	Inf	1
SSR2	Inf	Inf	1
UBQLN4	Inf	Inf	1
LAMTOR2	Inf	Inf	1
RAB25	Inf	Inf	1
MEX3A	Inf	Inf	1
LMNA	Inf	Inf	1
SEMA4A	Inf	Inf	1
SLC25A44	Inf	Inf	1
PMF1	Inf	Inf	1
PMF1-BGLAP	Inf	Inf	1
BGLAP	Inf	Inf	1
PAQR6	Inf	Inf	1
SMG5	Inf	Inf	1
TMEM79	Inf	Inf	1
AF086351	Inf	Inf	1
C1orf85	Inf	Inf	1
VHLL	Inf	Inf	1
CCT3	Inf	Inf	1
C1orf182	Inf	Inf	1
RHBG	Inf	Inf	1
BC016978	Inf	Inf	1
C1orf61	Inf	Inf	1
MIR9-1	Inf	Inf	1
MEF2D	Inf	Inf	1
IQGAP3	Inf	Inf	1
APOA1BP	Inf	Inf	1
GPATCH4	Inf	Inf	1
HAPLN2	Inf	Inf	1
BCAN	Inf	Inf	1
NES	Inf	Inf	1
CRABP2	Inf	Inf	1
ISG20L2	Inf	Inf	1
RRNAD1	Inf	Inf	1
MRPL24	Inf	Inf	1
HDGF	Inf	Inf	1
PRCC	Inf	Inf	1
SH2D2A	Inf	Inf	1
NTRK1	Inf	Inf	1
PEAR1	Inf	Inf	1
LRRC71	Inf	Inf	1
ARHGEF11	Inf	Inf	1
ETV3L	Inf	Inf	1
ETV3	Inf	Inf	1
CYCSP52	Inf	Inf	1
FCRL5	Inf	Inf	1
FCRL4	Inf	Inf	1
FCRL3	Inf	Inf	1
FCRL2	Inf	Inf	1
FCRL1	Inf	Inf	1
CD5L	Inf	Inf	1
AK057438	Inf	Inf	1
KIRREL	Inf	Inf	1
hCG_1995134	Inf	Inf	1
LOC646268	Inf	Inf	1
CD1D	Inf	Inf	1
AK097921	Inf	Inf	1
CD1A	Inf	Inf	1
CD1C	Inf	Inf	1
CD1B	Inf	Inf	1
CD1E	Inf	Inf	1
AK057554	Inf	Inf	1
SPTA1	Inf	Inf	1
OR6K2	Inf	Inf	1
OR6K6	Inf	Inf	1
MNDA	Inf	Inf	1
PYHIN1	Inf	Inf	1
IFI16	Inf	Inf	1
AIM2	Inf	Inf	1
CADM3	Inf	Inf	1
LOC100131825	Inf	Inf	1
DARC	Inf	Inf	1
FCER1A	Inf	Inf	1
BC038194	Inf	Inf	1
APCS	Inf	Inf	1
CRP	Inf	Inf	1
DUSP23	Inf	Inf	1
FCRL6	Inf	Inf	1
SLAMF8	Inf	Inf	1
C1orf204	Inf	Inf	1
VSIG8	Inf	Inf	1
CCDC19	Inf	Inf	1
TAGLN2	Inf	Inf	1
IGSF9	Inf	Inf	1
SLAMF9	Inf	Inf	1
LOC100505633	Inf	Inf	1
PIGM	Inf	Inf	1
KCNJ10	Inf	Inf	1
KCNJ9	Inf	Inf	1
IGSF8	Inf	Inf	1
ATP1A2	Inf	Inf	1
ATP1A4	Inf	Inf	1
AK093299	Inf	Inf	1
PEA15	Inf	Inf	1
DCAF8	Inf	Inf	1
PEX19	Inf	Inf	1
COPA	Inf	Inf	1
SUMO1P3	Inf	Inf	1
NCSTN	Inf	Inf	1
NHLH1	Inf	Inf	1
VANGL2	Inf	Inf	1
SLAMF6	Inf	Inf	1
CD84	Inf	Inf	1
SLAMF1	Inf	Inf	1
CD48	Inf	Inf	1
SLAMF7	Inf	Inf	1
LY9	Inf	Inf	1
CD244	Inf	Inf	1
ITLN1	Inf	Inf	1
ITLN2	Inf	Inf	1
F11R	Inf	Inf	1
TSTD1	Inf	Inf	1
USF1	Inf	Inf	1
ARHGAP30	Inf	Inf	1
PVRL4	Inf	Inf	1
KLHDC9	Inf	Inf	1
PFDN2	Inf	Inf	1
NIT1	Inf	Inf	1
DEDD	Inf	Inf	1
UFC1	Inf	Inf	1
PPOX	Inf	Inf	1
B4GALT3	Inf	Inf	1
ADAMTS4	Inf	Inf	1
NDUFS2	Inf	Inf	1
FCER1G	Inf	Inf	1
APOA2	Inf	Inf	1
TOMM40L	Inf	Inf	1
NR1I3	Inf	Inf	1
PCP4L1	Inf	Inf	1
MPZ	Inf	Inf	1
SDHC	Inf	Inf	1
C1orf192	Inf	Inf	1
FCGR2A	Inf	Inf	1
HSPA6	Inf	Inf	1
FCGR3A	Inf	Inf	1
FCGR2B	Inf	Inf	1
RPL31P11	Inf	Inf	1
FCRLA	Inf	Inf	1
FCRLB	Inf	Inf	1
DUSP12	Inf	Inf	1
ATF6	Inf	Inf	1
OLFML2B	Inf	Inf	1
NOS1AP	Inf	Inf	1
C1orf111	Inf	Inf	1
C1orf226	Inf	Inf	1
SH2D1B	Inf	Inf	1
UHMK1	Inf	Inf	1
UAP1	Inf	Inf	1
DDR2	Inf	Inf	1
AF268386	Inf	Inf	1
HSD17B7	Inf	Inf	1
C1orf110	Inf	Inf	1
RGS4	Inf	Inf	1
RGS5	Inf	Inf	1
NUF2	Inf	Inf	1
PBX1	Inf	Inf	1
AX748175	Inf	Inf	1
LMX1A	Inf	Inf	1
RXRG	Inf	Inf	1
LOC400794	Inf	Inf	1
LRRC52	Inf	Inf	1
MGST3	Inf	Inf	1
ALDH9A1	Inf	Inf	1
LOC440700	Inf	Inf	1
TMCO1	Inf	Inf	1
BC071770	Inf	Inf	1
UCK2	Inf	Inf	1
FAM78B	Inf	Inf	1
POGK	Inf	Inf	1
TADA1	Inf	Inf	1
ILDR2	Inf	Inf	1
MAEL	Inf	Inf	1
GPA33	Inf	Inf	1
DUSP27	Inf	Inf	1
POU2F1	Inf	Inf	1
CD247	Inf	Inf	1
CREG1	Inf	Inf	1
RCSD1	Inf	Inf	1
MPZL1	Inf	Inf	1
ADCY10	Inf	Inf	1
BRP44	Inf	Inf	1
DCAF6	Inf	Inf	1
AX746887	Inf	Inf	1
GPR161	Inf	Inf	1
TIPRL	Inf	Inf	1
SFT2D2	Inf	Inf	1
TBX19	Inf	Inf	1
DQ576756	Inf	Inf	1
XCL2	Inf	Inf	1
XCL1	Inf	Inf	1
DPT	Inf	Inf	1
MGC4473	Inf	Inf	1
ATP1B1	Inf	Inf	1
NME7	Inf	Inf	1
BLZF1	Inf	Inf	1
C1orf114	Inf	Inf	1
BC041451	Inf	Inf	1
SLC19A2	Inf	Inf	1
F5	Inf	Inf	1
SELP	Inf	Inf	1
C1orf112	Inf	Inf	1
SELL	Inf	Inf	1
SELE	Inf	Inf	1
METTL18	Inf	Inf	1
SCYL3	Inf	Inf	1
KIFAP3	Inf	Inf	1
LOC284688	Inf	Inf	1
AK096329	Inf	Inf	1
GORAB	Inf	Inf	1
PRRX1	Inf	Inf	1
C1orf129	Inf	Inf	1
FMO3	Inf	Inf	1
FMO6P	Inf	Inf	1
FMO2	Inf	Inf	1
FMO1	Inf	Inf	1
FMO4	Inf	Inf	1
PRRC2C	Inf	Inf	1
MYOC	Inf	Inf	1
VAMP4	Inf	Inf	1
METTL13	Inf	Inf	1
AK094818	Inf	Inf	1
DNM3	Inf	Inf	1
PIGC	Inf	Inf	1
C1orf105	Inf	Inf	1
C1orf9	Inf	Inf	1
FASLG	Inf	Inf	1
TNFSF18	Inf	Inf	1
TNFSF4	Inf	Inf	1
LOC100506023	Inf	Inf	1
PRDX6	Inf	Inf	1
SLC9A11	Inf	Inf	1
ANKRD45	Inf	Inf	1
KLHL20	Inf	Inf	1
CENPL	Inf	Inf	1
DARS2	Inf	Inf	1
GAS5	Inf	Inf	1
SNORD47	Inf	Inf	1
SNORD44	Inf	Inf	1
SNORD74	Inf	Inf	1
ZBTB37	Inf	Inf	1
SERPINC1	Inf	Inf	1
RC3H1	Inf	Inf	1
RABGAP1L	Inf	Inf	1
GPR52	Inf	Inf	1
CACYBP	Inf	Inf	1
MRPS14	Inf	Inf	1
TNN	Inf	Inf	1
KIAA0040	Inf	Inf	1
TNR	Inf	Inf	1
AK093214	Inf	Inf	1
BC043291	Inf	Inf	1
RFWD2	Inf	Inf	1
SCARNA3	Inf	Inf	1
PAPPA2	Inf	Inf	1
AK096718	Inf	Inf	1
ASTN1	Inf	Inf	1
FAM5B	Inf	Inf	1
SEC16B	Inf	Inf	1
LOC730102	Inf	Inf	1
LOC100302401	Inf	Inf	1
RASAL2	Inf	Inf	1
C1orf49	Inf	Inf	1
C1orf220	Inf	Inf	1
RALGPS2	Inf	Inf	1
ANGPTL1	Inf	Inf	1
FAM20B	Inf	Inf	1
TOR3A	Inf	Inf	1
ABL2	Inf	Inf	1
SOAT1	Inf	Inf	1
AXDND1	Inf	Inf	1
NPHS2	Inf	Inf	1
DQ571986	Inf	Inf	1
DQ595741	Inf	Inf	1
DQ601755	Inf	Inf	1
DQ592269	Inf	Inf	1
DQ577099	Inf	Inf	1
