MvaluesInNoise	DvaluesInNoise
5.4913111372546	15614
-9.79116288855502	442.5
-7.20620038783386	440
3.2516699151294	3282
-6.64385618977472	198
-8.64385618977473	199.5
0.339137384919585	53
2.43486647304077	617
-1.77556843338995	572
-1.66952679597963	554
-5.33628338786443	788
-0.834940753729504	29
-0.744742944757925	25
-3.12162944440153	208
-6.00562454919388	506
3.50061323098492	1393
5.6130579030482	5130
-1.94009585944228	14859
-1.94009585944228	14859
-11.9726926540043	20091
0.270540845363206	4145
2.64494677073246	21124
0.0411644946212634	91
0.709167141822634	1996
1.54143133312489	3493
-1.51219314197782	1180
2.78587122464983	10714
4.9372568959422	12122
4.63187543165802	5639
4.09016612889075	5531
0.174029399775049	45
-5.8703647195834	345
-1.93859945533586	17
-2.33091687811462	129
-4.88417051910843	913
-4.66177809777199	778
2.72300565232137	4538
-3.85798099512757	81
-3.85798099512757	81
-7.44294349584873	86.5
-2.05062607306997	66
-4.12101540096137	82
-4.12101540096137	82
-4.01792190799726	76
5.93703045568052	4520
5.75808993420181	3984
2.48885773257052	346
-0.355094958822562	12
6.03442383060352	3550
6.49385544924082	3565
7.42146376843828	3579
5.03242147769238	3490
2.92427267383676	725
-3.07358113238111	319
-0.42340097221347	132
-0.337518707329341	131
1.10153802646206	385
2.73606362787181	453
0.944249556709988	256
2.260210489321	1050
2.260210489321	1050
0.741126217211048	186
3.61884926991582	3126
1.00857728472322	1697
0.647533511569286	950
1.39461373587415	2289
5.27119535820926	5906
4.02997734658958	1963
3.35645197022175	1183
3.35645197022175	1183
1.69012734370495	1443
1.62737625595137	1354
-11.3944626946103	1345.5
-7.99435343685886	762
-8.80950019388916	1343
-4.46916550162178	3976
-1.38712973275577	2572
-1.38712973275577	2572
0.786437782897875	669
1.06867639962882	1013
-0.251351330976357	586
-0.268318864506578	622
0.532961072028266	871
4.49446302146376	2908
1.59825932333461	73
1.91020332964935	80
-1.32457281614293	164
-0.904241017194569	95
-0.904241017194569	95
-0.904241017194569	95
-2.36564947231668	54
-0.943416471633633	12
-5.83794324189103	281
-0.0840642647884745	3
5.32593002544486	3168
5.98010430780232	5032
5.98010430780232	5032
6.29041712214214	6259
6.30833903013941	6260
-1.93966401784054	3341
-2.96537495140898	3841
-4.10565178756386	4135
-3.46701002727976	3993
-3.46701002727976	3993
-5.54541637274508	4296
-13.1000052244227	4389.5
-13.0831468708167	4338.5
-2.41503749927884	26
-0.356143810225275	7
-0.476438043942987	9
-5.58496250072116	23.5
-3.12928301694497	31
-6.08746284125034	33.5
1.62678267641578	71
1.09953567355091	56
-4.02974734339405	46
-9.33539035469392	322.5
1.23066368347717	435
-11.0262599486072	43777
-5.5661749431961	42344
-5.57435440115518	42450
-5.86618265783036	42998
2.77484749547831	637
0.735829166347784	169
0.735829166347784	169
0.735829166347784	169
1.65156024945018	544
4.22076867885678	4482
7	4699
3.3988817308878	4287
-1.52025681133334	852
-1.28085215188445	652
0.326633729490768	1571
0.662264845253754	3602
0.662264845253754	3602
-7.00912878953926	6135
-1.42433524386093	2930
1.8801077991791	2614
7.01804559054189	2315
3.50849049247875	2128
3.50849049247875	2128
5.25676546515785	7335
2.34278141023733	5315
-1.72778227200087	911
2.15427541245456	2737
1.2749619404914	1126
-9.38477675232098	1029280
-9.40550819390507	1029302
-16.515927984919	1030808
-2.34437174918694	4058
-0.107244679121971	362
1.9501270792403	3477
-12.5995642107365	12411
-12.5995642107365	12411
2.50967437341692	277
-6.88264304936184	58.5
-6.88264304936184	58.5
7.07300685816653	7885
6.32528639614983	4672
7.96000193206808	4712
1.944660245139	3502
-0.171006521262445	578
-0.303837420616866	982
0.681624742422573	3123
0.834216950432743	3642
-0.0283531960492396	91
-4	7.5
-6.6046644151637	4816
6.44956137461324	6048
-1.95892001329161	17667
4.08298936467103	5757
-0.195498338766692	843
-0.559062180919048	2137
-7.79268185767875	6622
-8.05571626351254	6627
4.89139425928535	2237
-1.28688114778816	36
-1.28688114778816	36
-1.28688114778816	36
1.3171901758807	91
1.27871602806606	87
5.42406300678771	2558
3.93032235264966	2436
1.18023000983405	471
8.71938882094208	841
-1.16172513973301	1043
-2.9622507234005	1644
0.976089510833069	1824
-4.99847091131326	1827
1.42352256313217	3173
3.97582154738552	24768
3.80904684902125	24562
-3.61509216690554	1733
-2.9810118996197	1648
-2.8150951822744	1443
-5.5150504562015	3802
-0.214871512653241	353
-0.189770609884708	309
-4.02790599656988	245
-2.44294349584873	213
-2.44294349584873	213
-12.5206186805563	2937.5
5.70735913208088	1230
5.70735913208088	1230
2.67761178868683	1058
1.77696566762253	682
0.578862301184738	936
0.495998415796447	789
1.00561287846189	1939
-0.519299098869276	581
-0.490540105887853	554
-6.10852445677817	1904
0.712110405479931	1233
1.32388961122065	221
1.32388961122065	221
3.68144161583873	1739
3.25250669392988	1271
-3.75973690182486	138
3.65581282719161	1729
4.7613281157213	3892
3.12911612527483	1914
2.15483871441864	2545
0.913271043483191	651
2.16447716232438	2567
2.11110381144858	2447
3.03671177835652	2796
6.81235927912334	43219
4.11026802476969	12675
11.3783267355049	45238
8.26428620204325	4597
4.81708055576732	3589
6.53915881110803	3680
-1.22239242133645	24
-6.39231742277876	41.5
-3.28203536776385	192
4.15874992588564	4249
4.15874992588564	4249
-3.04102726826005	188
-8.72041528490633	2104
-4.12928301694497	198
-3.96538624491866	424
-4.5077946401987	10005
-4.5077946401987	10005
-4.53848418166348	10230
-4.53825389032929	10295
-4.7836806611001	12290
-4.81837008194514	12301
-10.0535865436392	12741
-10.4112755804826	12247
-7.85174904141606	230
3.38605843230708	2184
3.38605843230708	2184
3.38605843230708	2184
7.91587937883577	2405
7.91587937883577	2405
7.91587937883577	2405
0.277081478884078	422
0.828400051586172	1546
10.7891260464252	3537
9.78912604642523	3535
9.78912604642523	3535
9.78912604642523	3535
9.78912604642523	3535
1.49680441362319	2285
-4.22623244234427	1187
